subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,target.freq,relative.freq,word.freq,pred.raw,pred.split,divergence
38,18,2,18.2,222,222,222,456,222,1,1,0,SCA,Homophone,1,H,H,H,0.8,high,152
38,19,3,19.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,1,high,152
38,20,1,20.1,205,205,205,444,205,1,1,0,SCA,Target,2,H,T,H,1,high,152
38,21,2,21.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.7,high,152
38,22,3,22.3,171,171,171,171,171,1,0,0,SCA,Ortho_control,3,L,H,H,0.5,high,152
38,23,1,23.1,308,308,308,308,308,1,0,0,SCA,Target,2,L,T,L,0.3,low,152
38,24,2,24.2,303,303,303,691,303,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,152
38,25,3,25.3,NA,NA,NA,233,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0,low,152
38,26,1,26.1,165,165,165,401,165,1,1,0,SCA,Target,2,H,T,H,0,low,152
38,27,2,27.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0,low,152
38,28,3,28.3,168,NA,320,320,320,1,0,0,SCA,Ortho_control,3,L,H,L,0.1,low,152
38,29,1,29.1,220,220,220,220,220,1,0,0,SCA,Target,2,L,T,L,0,low,152
38,30,2,30.2,142,142,142,142,142,1,0,0,SCA,Homophone,1,L,H,L,0,low,152
38,31,3,31.3,NA,NA,NA,149,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0.6,high,152
38,32,1,32.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.1,low,152
38,33,2,33.2,364,NA,364,618,758,1,0,1,SCA,Homophone,1,H,L,L,0.9,high,152
38,34,3,34.3,NA,NA,NA,254,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.5,high,152
38,35,1,35.1,214,214,214,214,214,1,0,0,SCA,Target,2,L,T,L,0.9,high,152
38,36,2,36.2,175,175,175,175,175,1,0,0,SCA,Homophone,1,L,H,H,0.4,high,152
38,37,3,37.3,380,380,380,715,604,1,1,1,SCA,Ortho_control,3,L,L,L,0,low,152
38,38,1,38.1,226,226,226,226,226,1,0,0,SCA,Target,2,L,T,L,0.9,high,152
38,39,2,39.2,209,209,209,576,209,1,1,0,SCA,Homophone,1,L,L,L,0.3,low,152
38,40,3,40.3,168,168,168,349,168,1,1,0,SCA,Ortho_control,3,L,H,L,0.3,low,152
38,41,1,41.1,200,200,200,200,200,1,0,0,SCA,Target,2,L,T,L,0.2,low,152
38,42,2,42.2,144,144,144,144,1193,1,0,1,SCA,Homophone,1,L,H,L,0,low,152
38,43,3,43.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.7,high,152
38,45,2,45.2,260,260,260,260,260,1,0,0,SCA,Homophone,1,L,L,L,0.1,low,152
38,46,3,46.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0,low,152
38,47,1,47.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.1,low,152
38,48,2,48.2,208,208,208,208,208,1,0,0,SCA,Homophone,1,L,H,L,0,low,152
38,49,3,49.3,177,177,177,177,177,1,0,0,SCA,Ortho_control,3,L,H,H,0,low,152
38,50,1,50.1,259,259,259,662,565,1,1,1,SCA,Target,2,L,T,L,0.1,low,152
38,51,2,51.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.7,high,152
38,52,3,52.3,73,73,73,526,73,1,1,0,SCA,Ortho_control,3,H,H,H,1,high,152
38,53,1,53.1,260,260,260,260,260,1,0,0,SCA,Target,2,H,T,H,0.8,high,152
38,54,2,54.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,1,high,152
38,55,3,55.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,152
38,56,1,56.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.1,low,152
38,57,2,57.2,217,NA,409,409,409,1,0,0,SCA,Homophone,1,L,L,L,0,low,152
38,58,3,58.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,152
38,59,1,59.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.6,high,152
38,60,2,60.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.8,high,152
38,61,3,61.3,203,NA,507,678,1032,1,0,1,SCA,Ortho_control,3,H,L,L,0,low,152
38,62,1,62.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,152
38,63,2,63.2,215,215,215,215,215,1,0,0,SCA,Homophone,1,H,L,H,0.9,high,152
38,64,3,64.3,NA,NA,NA,380,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.8,high,152
38,65,1,65.1,160,160,160,160,160,1,0,0,SCA,Target,2,H,T,H,0.5,high,152
38,66,2,66.2,269,269,269,269,558,1,0,1,SCA,Homophone,1,H,H,H,0.5,high,152
38,67,3,67.3,171,171,171,371,171,1,1,0,SCA,Ortho_control,3,H,L,L,0,low,152
38,68,1,68.1,480,480,480,480,480,1,0,0,SCA,Target,2,H,T,H,0,low,152
38,69,2,69.2,147,147,147,147,147,1,0,0,SCA,Homophone,1,H,L,L,0,low,152
38,70,3,70.3,272,272,272,272,272,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,152
38,71,1,71.1,232,232,232,617,232,1,1,0,SCA,Target,2,L,T,L,0,low,152
38,72,2,72.2,151,151,151,151,410,1,0,1,SCA,Homophone,1,L,H,H,0,low,152
38,73,3,73.3,132,132,132,132,429,1,0,1,SCA,Ortho_control,3,L,H,H,0.5,high,152
38,74,1,74.1,159,159,159,159,159,1,0,0,SCA,Target,2,L,T,L,0.4,high,152
38,75,2,75.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.2,low,152
38,76,3,76.3,295,295,295,295,295,1,0,0,SCA,Ortho_control,3,L,H,H,0.7,high,152
38,77,1,77.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.3,low,152
38,78,2,78.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.6,high,152
38,80,1,80.1,281,281,281,281,559,1,0,1,SCA,Target,2,L,T,L,0.8,high,152
38,81,2,81.2,214,214,214,214,214,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,152
38,82,3,82.3,177,177,177,441,177,1,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,152
38,83,1,83.1,243,243,243,243,243,1,0,0,SCA,Target,2,H,T,H,0.1,low,152
38,84,2,84.2,274,274,274,274,274,1,0,0,SCA,Homophone,1,H,H,H,0,low,152
38,85,3,85.3,NA,NA,NA,131,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.4,high,152
38,87,2,87.2,188,188,188,188,188,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,152
38,88,3,88.3,163,163,163,163,163,1,0,0,SCA,Ortho_control,3,L,L,L,0.4,high,152
38,90,2,90.2,175,175,175,175,175,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,152
38,91,3,91.3,NA,NA,NA,256,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.3,low,152
38,92,1,92.1,159,159,159,159,159,1,0,0,SCA,Target,2,H,T,H,0.4,high,152
38,93,2,93.2,223,NA,488,488,882,1,0,1,SCA,Homophone,1,H,L,H,0.2,low,152
38,94,3,94.3,231,231,231,422,231,1,1,0,SCA,Ortho_control,3,L,L,L,0.9,high,152
38,95,1,95.1,206,206,206,206,206,1,0,0,SCA,Target,2,L,T,L,0.2,low,152
38,96,2,96.2,169,169,169,169,169,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,152
38,97,3,97.3,175,175,175,175,175,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,152
38,98,1,98.1,171,171,171,171,171,1,0,0,SCA,Target,2,H,T,H,0.9,high,152
38,99,2,99.2,228,228,228,228,674,1,0,1,SCA,Homophone,1,H,L,L,0.3,low,152
38,100,3,100.3,188,188,188,188,358,1,0,1,SCA,Ortho_control,3,H,H,H,0.9,high,152
38,101,1,101.1,289,289,289,289,289,1,0,0,SCA,Target,2,H,T,H,0,low,152
38,102,2,102.2,333,NA,496,496,496,1,0,0,SCA,Homophone,1,H,H,H,0.1,low,152
38,103,3,103.3,287,287,287,449,287,1,1,0,SCA,Ortho_control,3,H,L,L,0.9,high,152
38,104,1,104.1,166,166,166,166,166,1,0,0,SCA,Target,2,H,T,H,1,high,152
38,105,2,105.2,313,313,313,313,313,1,0,0,SCA,Homophone,1,H,L,L,1,high,152
38,106,3,106.3,NA,NA,NA,629,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0.1,low,152
38,107,1,107.1,244,244,244,244,244,1,0,0,SCA,Target,2,L,T,L,0,low,152
38,108,2,108.2,259,259,259,259,259,1,0,0,SCA,Homophone,1,L,H,H,0.5,high,152
38,109,3,109.3,241,NA,609,609,775,1,0,1,SCA,Ortho_control,3,H,H,H,0.9,high,152
38,110,1,110.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.5,high,152
38,111,2,111.2,245,245,245,245,245,1,0,0,SCA,Homophone,1,H,L,H,1,high,152
38,112,3,112.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.5,high,152
38,113,1,113.1,182,182,182,366,182,1,1,0,SCA,Target,2,L,T,L,0.8,high,152
38,114,2,114.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.4,high,152
38,115,3,115.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.2,low,152
38,116,1,116.1,NA,NA,NA,257,NA,0,1,0,SCA,Target,2,H,T,H,0.5,high,152
38,117,2,117.2,231,231,231,231,231,1,0,0,SCA,Homophone,1,H,L,L,0.9,high,152
38,118,3,118.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,152
38,119,1,119.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,152
38,120,2,120.2,200,200,200,200,539,1,0,1,SCA,Homophone,1,H,H,H,0,low,152
38,121,3,121.3,203,203,203,203,203,1,0,0,SCA,Ortho_control,3,L,H,H,0.7,high,152
38,122,1,122.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.3,low,152
38,123,2,123.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.4,high,152
38,124,3,124.3,182,182,182,182,182,1,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,152
38,125,1,125.1,396,396,396,545,396,1,1,0,SCA,Target,2,L,T,L,0.2,low,152
38,126,2,126.2,270,270,270,270,388,1,0,1,SCA,Homophone,1,L,H,L,0.1,low,152
38,127,3,127.3,143,143,143,143,143,1,0,0,SCA,Ortho_control,3,L,L,L,0.7,high,152
38,128,1,128.1,272,272,272,272,483,1,0,1,SCA,Target,2,L,T,L,0.1,low,152
38,129,2,129.2,152,152,152,334,152,1,1,0,SCA,Homophone,1,L,L,L,0.3,low,152
38,130,3,130.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,152
38,131,1,131.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.1,low,152
38,132,2,132.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.5,high,152
38,133,3,133.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,152
38,134,1,134.1,285,NA,383,383,383,1,0,0,SCA,Target,2,H,T,H,0.4,high,152
38,135,2,135.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.4,high,152
38,136,3,136.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,1,high,152
38,137,1,137.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.2,low,152
38,138,2,138.2,NA,NA,NA,185,NA,0,0,0,SCA,Homophone,1,H,H,H,0.3,low,152
38,139,3,139.3,NA,NA,NA,167,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.6,high,152
38,140,1,140.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.7,high,152
38,141,2,141.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.1,low,152
38,142,3,142.3,NA,NA,NA,263,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.8,high,152
38,143,1,143.1,212,212,212,212,212,1,0,0,SCA,Target,2,L,T,L,0.1,low,152
38,144,2,144.2,300,300,300,300,300,1,0,0,SCA,Homophone,1,L,H,H,0.9,high,152
38,145,3,145.3,215,NA,215,481,728,1,0,1,SCA,Ortho_control,3,H,L,L,0.4,high,152
38,146,1,146.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,152
38,147,2,147.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.4,high,152
38,148,3,148.3,NA,NA,NA,143,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.4,high,152
38,149,1,149.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,152
38,150,2,150.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0,low,152
38,151,3,151.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,152
38,152,1,152.1,NA,NA,NA,541,NA,0,1,0,SCA,Target,2,L,T,L,0,low,152
38,153,2,153.2,154,154,154,439,154,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,152
38,154,3,154.3,236,NA,236,532,778,1,0,1,SCA,Ortho_control,3,L,H,H,1,high,152
38,155,1,155.1,221,221,221,221,534,1,0,1,SCA,Target,2,L,T,L,1,high,152
38,156,2,156.2,158,NA,158,350,590,1,0,1,SCA,Homophone,1,L,H,H,0.4,high,152
38,157,3,157.3,191,191,191,191,191,1,0,0,SCA,Ortho_control,3,H,L,L,0.4,high,152
38,158,1,158.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.8,high,152
38,159,2,159.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.3,low,152
38,160,3,160.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,152
38,161,1,161.1,204,204,204,204,204,1,0,0,SCA,Target,2,L,T,L,0.4,high,152
38,162,2,162.2,NA,NA,NA,655,NA,0,1,0,SCA,Homophone,1,L,H,L,0,low,152
38,163,3,163.3,52,52,52,52,52,1,0,0,SCA,Ortho_control,3,H,L,H,0.4,high,152
38,164,1,164.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.2,low,152
38,166,3,166.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,0.8,high,152
38,167,1,167.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.1,low,152
38,168,2,168.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0,low,152
39,1,2,1.2,217,217,217,570,217,1,1,0,SCA,Homophone,1,L,H,H,0,low,108.5
39,2,3,2.3,174,174,174,174,174,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,108.5
39,3,1,3.1,253,253,253,253,253,1,0,0,SCA,Target,2,L,T,L,0,low,108.5
39,4,2,4.2,NA,NA,NA,154,NA,0,1,0,SCA,Homophone,1,H,L,L,0.1,low,108.5
39,5,3,5.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.6,high,108.5
39,6,1,6.1,188,188,188,188,188,1,0,0,SCA,Target,2,H,T,H,0.6,high,108.5
39,7,2,7.2,262,262,262,262,262,1,0,0,SCA,Homophone,1,H,H,H,0.3,low,108.5
39,8,3,8.3,NA,NA,NA,473,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0,low,108.5
39,9,1,9.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.2,low,108.5
39,10,2,10.2,175,175,175,175,175,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,108.5
39,11,3,11.3,NA,NA,NA,573,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.3,low,108.5
39,12,1,12.1,191,191,191,191,191,1,0,0,SCA,Target,2,L,T,L,0,low,108.5
39,13,2,13.2,130,130,130,130,130,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,108.5
39,14,3,14.3,224,224,224,477,224,1,1,0,SCA,Ortho_control,3,H,L,L,1,high,108.5
39,15,1,15.1,NA,NA,NA,181,NA,0,1,0,SCA,Target,2,H,T,H,0.7,high,108.5
39,16,2,16.2,176,NA,353,559,353,1,1,0,SCA,Homophone,1,H,H,H,0.9,high,108.5
39,18,1,18.1,66,66,66,66,572,1,0,1,SCA,Target,2,H,T,L,0.8,high,108.5
39,19,2,19.2,NA,NA,NA,198,NA,0,1,0,SCA,Homophone,1,H,L,L,1,high,108.5
39,20,3,20.3,226,226,226,441,226,1,1,0,SCA,Ortho_control,3,H,H,H,1,high,108.5
39,21,1,21.1,177,177,177,177,177,1,0,0,SCA,Target,2,H,T,H,0.7,high,108.5
39,22,2,22.2,NA,NA,NA,154,NA,0,1,0,SCA,Homophone,1,L,H,H,0.5,high,108.5
39,23,3,23.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.3,low,108.5
39,24,1,24.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,108.5
39,25,2,25.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0,low,108.5
39,26,3,26.3,NA,NA,NA,241,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0,low,108.5
39,27,1,27.1,153,153,153,153,338,1,0,1,SCA,Target,2,H,T,H,0,low,108.5
39,28,2,28.2,111,NA,255,255,443,1,0,1,SCA,Homophone,1,L,H,L,0.1,low,108.5
39,29,3,29.3,159,NA,331,331,331,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,108.5
39,30,1,30.1,97,NA,246,439,823,1,0,1,SCA,Target,2,L,T,L,0,low,108.5
39,31,2,31.2,214,214,214,214,214,1,0,0,SCA,Homophone,1,H,L,L,0.6,high,108.5
39,32,3,32.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,0.1,low,108.5
39,33,1,33.1,152,152,152,152,152,1,0,0,SCA,Target,2,H,T,H,0.9,high,108.5
39,34,2,34.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.5,high,108.5
39,35,3,35.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.9,high,108.5
39,36,1,36.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,108.5
39,37,2,37.2,204,NA,391,391,391,1,0,0,SCA,Homophone,1,L,L,L,0,low,108.5
39,38,3,38.3,NA,NA,NA,191,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0.9,high,108.5
39,39,1,39.1,227,227,227,227,227,1,0,0,SCA,Target,2,L,T,L,0.3,low,108.5
39,40,2,40.2,173,173,173,173,173,1,0,0,SCA,Homophone,1,L,H,L,0.3,low,108.5
39,41,3,41.3,164,164,164,164,164,1,0,0,SCA,Ortho_control,3,L,H,L,0.2,low,108.5
39,42,1,42.1,NA,NA,NA,187,NA,0,1,0,SCA,Target,2,L,T,L,0,low,108.5
39,43,2,43.2,142,142,142,142,142,1,0,0,SCA,Homophone,1,L,L,L,0.7,high,108.5
39,44,3,44.3,224,224,224,720,224,1,1,0,SCA,Ortho_control,3,L,L,L,0,low,108.5
39,45,1,45.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.1,low,108.5
39,46,2,46.2,164,NA,164,402,643,1,0,1,SCA,Homophone,1,L,H,L,0,low,108.5
39,47,3,47.3,NA,NA,NA,522,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0.1,low,108.5
39,48,1,48.1,NA,NA,NA,112,NA,0,1,0,SCA,Target,2,L,T,L,0,low,108.5
39,49,2,49.2,152,152,152,152,152,1,0,0,SCA,Homophone,1,L,L,L,0,low,108.5
39,50,3,50.3,611,611,611,611,611,1,0,0,SCA,Ortho_control,3,L,H,H,0.1,low,108.5
39,51,1,51.1,169,169,169,169,169,1,0,0,SCA,Target,2,L,T,L,0.7,high,108.5
39,52,2,52.2,288,288,288,288,288,1,0,0,SCA,Homophone,1,H,H,H,1,high,108.5
39,53,3,53.3,NA,NA,NA,351,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.8,high,108.5
39,54,1,54.1,165,165,165,165,165,1,0,0,SCA,Target,2,H,T,H,1,high,108.5
39,55,2,55.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0,low,108.5
39,56,3,56.3,177,177,177,177,177,1,0,0,SCA,Ortho_control,3,L,L,L,0.1,low,108.5
39,57,1,57.1,211,211,211,211,211,1,0,0,SCA,Target,2,L,T,L,0,low,108.5
39,58,2,58.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.2,low,108.5
39,59,3,59.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.6,high,108.5
39,60,1,60.1,211,211,211,211,211,1,0,0,SCA,Target,2,L,T,L,0.8,high,108.5
39,61,2,61.2,168,168,168,168,168,1,0,0,SCA,Homophone,1,H,L,H,0,low,108.5
39,62,3,62.3,175,175,175,512,175,1,1,0,SCA,Ortho_control,3,H,L,L,0.9,high,108.5
39,63,1,63.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,108.5
39,64,2,64.2,165,165,165,318,165,1,1,0,SCA,Homophone,1,H,H,H,0.8,high,108.5
39,65,3,65.3,NA,NA,NA,221,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.5,high,108.5
39,66,1,66.1,208,208,208,208,208,1,0,0,SCA,Target,2,H,T,H,0.5,high,108.5
39,67,2,67.2,134,NA,134,305,617,1,0,1,SCA,Homophone,1,H,L,L,0,low,108.5
39,68,3,68.3,226,226,226,226,226,1,0,0,SCA,Ortho_control,3,H,L,L,0,low,108.5
39,69,1,69.1,177,177,177,177,177,1,0,0,SCA,Target,2,H,T,H,0,low,108.5
39,70,2,70.2,190,190,190,190,190,1,0,0,SCA,Homophone,1,L,H,H,0,low,108.5
39,71,3,71.3,196,NA,365,791,365,1,1,0,SCA,Ortho_control,3,L,H,L,0,low,108.5
39,72,1,72.1,190,190,190,190,190,1,0,0,SCA,Target,2,L,T,L,0,low,108.5
39,73,2,73.2,367,367,367,367,367,1,0,0,SCA,Homophone,1,L,L,L,0.5,high,108.5
39,74,3,74.3,359,359,359,359,359,1,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,108.5
39,75,1,75.1,184,184,184,184,184,1,0,0,SCA,Target,2,L,T,L,0.2,low,108.5
39,76,2,76.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.7,high,108.5
39,77,3,77.3,204,204,204,204,204,1,0,0,SCA,Ortho_control,3,L,H,H,0.3,low,108.5
39,78,1,78.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.6,high,108.5
39,79,2,79.2,182,182,182,842,182,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,108.5
39,80,3,80.3,NA,NA,NA,236,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.8,high,108.5
39,81,1,81.1,241,241,241,241,241,1,0,0,SCA,Target,2,L,T,L,0.3,low,108.5
39,82,2,82.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.9,high,108.5
39,83,3,83.3,NA,NA,NA,163,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.1,low,108.5
39,84,1,84.1,152,152,152,152,152,1,0,0,SCA,Target,2,H,T,H,0,low,108.5
39,85,2,85.2,164,164,164,503,311,1,1,1,SCA,Homophone,1,H,L,L,0.4,high,108.5
39,86,3,86.3,455,455,455,618,455,1,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,108.5
39,87,1,87.1,172,172,172,172,172,1,0,0,SCA,Target,2,H,T,L,0.3,low,108.5
39,88,2,88.2,301,301,301,301,301,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,108.5
39,89,3,89.3,NA,NA,NA,145,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0.4,high,108.5
39,90,1,90.1,215,215,215,215,215,1,0,0,SCA,Target,2,L,T,L,0.4,high,108.5
39,91,2,91.2,195,195,195,195,195,1,0,0,SCA,Homophone,1,H,L,H,0.3,low,108.5
39,92,3,92.3,131,131,131,131,131,1,0,0,SCA,Ortho_control,3,H,H,H,0.4,high,108.5
39,93,1,93.1,162,162,162,162,162,1,0,0,SCA,Target,2,H,T,H,0.2,low,108.5
39,94,2,94.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.9,high,108.5
39,96,1,96.1,206,206,206,206,206,1,0,0,SCA,Target,2,L,T,L,0.2,low,108.5
39,97,2,97.2,176,176,176,176,176,1,0,0,SCA,Homophone,1,H,L,L,0.7,high,108.5
39,98,3,98.3,NA,NA,NA,258,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.9,high,108.5
39,99,1,99.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,108.5
39,100,2,100.2,193,193,193,193,193,1,0,0,SCA,Homophone,1,H,H,H,0.9,high,108.5
39,101,3,101.3,193,193,193,1815,193,1,1,0,SCA,Ortho_control,3,H,H,H,0,low,108.5
39,102,1,102.1,248,248,248,248,248,1,0,0,SCA,Target,2,H,T,H,0.1,low,108.5
39,103,2,103.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.9,high,108.5
39,104,3,104.3,182,182,182,182,182,1,0,0,SCA,Ortho_control,3,H,L,L,1,high,108.5
39,105,1,105.1,172,172,172,172,172,1,0,0,SCA,Target,2,H,T,H,1,high,108.5
39,106,2,106.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.1,low,108.5
39,107,3,107.3,NA,NA,NA,177,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0,low,108.5
39,108,1,108.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.5,high,108.5
39,109,2,109.2,NA,NA,NA,610,NA,0,1,0,SCA,Homophone,1,H,L,H,0.9,high,108.5
39,110,3,110.3,166,166,166,166,166,1,0,0,SCA,Ortho_control,3,H,H,H,0.5,high,108.5
39,111,1,111.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,108.5
39,112,2,112.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.5,high,108.5
39,113,3,113.3,167,167,167,167,167,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,108.5
39,114,1,114.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,108.5
39,115,2,115.2,NA,NA,NA,154,NA,0,1,0,SCA,Homophone,1,H,L,L,0.2,low,108.5
39,116,3,116.3,NA,NA,NA,138,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.5,high,108.5
39,117,1,117.1,215,215,215,215,215,1,0,0,SCA,Target,2,H,T,H,0.9,high,108.5
